scheduler,data_size,test_name,throughput_rps,latency_avg,latency_p50,latency_p95,latency_p99,requests,clients,pipeline
scx_prev,1,LPOP,704225.38,0.945,0.943,1.319,1.967,1000000,50,16
scx_prev,1,SADD,836820.06,0.903,0.895,0.999,1.743,1000000,50,16
scx_prev,1,HSET,699300.75,0.972,0.967,1.295,1.959,1000000,50,16
scx_prev,1,LPUSH (needed to benchmark LRANGE),757575.75,0.89,0.887,1.191,1.711,1000000,50,16
scx_prev,1,LRANGE_100 (first 100 elements),179533.22,3.791,4.175,4.247,8.359,1000000,50,16
scx_prev,1,LPUSH (needed to benchmark LRANGE),649350.62,0.835,0.863,1.375,1.687,1000000,50,16
scx_prev,1,LRANGE_300 (first 300 elements),44863.16,6.747,6.423,11.359,16.431,1000000,50,16
scx_prev,1,LPUSH (needed to benchmark LRANGE),632911.38,0.889,0.911,1.383,1.791,1000000,50,16
scx_prev,1,LRANGE_500 (first 500 elements),27487.63,9.374,8.463,15.511,20.287,1000000,50,16
scx_prev,1,LPUSH (needed to benchmark LRANGE),617283.94,0.897,0.879,1.679,2.175,1000000,50,16
scx_prev,1,LRANGE_600 (first 600 elements),21222.41,10.637,9.567,18.047,25.391,1000000,50,16
scx_prev,1,MSET (10 keys),283205.91,2.818,2.767,2.823,5.231,1000000,50,16
scx_prev,16,SET,670690.81,0.83,0.863,1.159,1.775,1000000,50,16
scx_prev,16,GET,938086.31,0.501,0.463,0.759,1.199,1000000,50,16
scx_prev,16,INCR,905797.12,0.73,0.751,1.023,1.503,1000000,50,16
scx_prev,16,LPUSH,691085.0,0.929,0.967,1.255,1.855,1000000,50,16
scx_prev,16,LPOP,742942.06,0.957,0.975,1.023,1.871,1000000,50,16
scx_prev,16,SADD,803212.88,0.861,0.879,1.039,1.639,1000000,50,16
scx_prev,16,HSET,634517.75,0.974,0.983,1.303,1.855,1000000,50,16
scx_prev,16,LPUSH (needed to benchmark LRANGE),628930.81,0.865,0.887,1.407,1.831,1000000,50,16
scx_prev,16,LRANGE_100 (first 100 elements),125156.45,5.972,5.839,7.695,11.743,1000000,50,16
scx_prev,16,LPUSH (needed to benchmark LRANGE),675675.69,0.848,0.887,1.279,1.575,1000000,50,16
scx_prev,16,LRANGE_300 (first 300 elements),40209.09,14.885,15.783,22.767,30.639,1000000,50,16
scx_prev,16,LPUSH (needed to benchmark LRANGE),657894.75,0.932,0.927,1.383,2.047,1000000,50,16
scx_prev,16,LRANGE_500 (first 500 elements),20491.8,5.976,5.503,8.247,18.703,1000000,50,16
scx_prev,16,LPUSH (needed to benchmark LRANGE),625000.0,0.921,0.927,1.463,2.079,1000000,50,16
scx_prev,16,LRANGE_600 (first 600 elements),16829.35,6.291,5.839,8.503,16.231,1000000,50,16
scx_prev,16,MSET (10 keys),248447.2,3.212,3.143,3.391,5.975,1000000,50,16
scx_prev,64,SET,663129.94,1.024,0.983,1.359,2.015,1000000,50,16
scx_prev,64,GET,892060.62,0.577,0.495,0.871,1.375,1000000,50,16
scx_prev,64,INCR,927643.81,0.69,0.663,0.999,1.511,1000000,50,16
scx_prev,64,LPUSH,657462.19,1.055,1.071,1.423,2.135,1000000,50,16
scx_prev,64,LPOP,698812.0,1.105,1.095,1.167,2.175,1000000,50,16
scx_prev,64,SADD,829187.44,0.815,0.839,1.031,1.567,1000000,50,16
scx_prev,64,HSET,689179.88,1.108,1.103,1.175,2.143,1000000,50,16
scx_prev,64,LPUSH (needed to benchmark LRANGE),602409.69,0.995,1.063,1.463,1.895,1000000,50,16
scx_prev,64,LRANGE_100 (first 100 elements),84602.37,8.648,9.407,10.423,11.311,1000000,50,16
scx_prev,64,LPUSH (needed to benchmark LRANGE),684931.5,1.084,1.071,1.439,2.151,1000000,50,16
scx_prev,64,LRANGE_300 (first 300 elements),22128.79,3.309,3.119,4.223,8.831,1000000,50,16
scx_prev,64,LPUSH (needed to benchmark LRANGE),694444.5,1.121,1.039,1.695,2.583,1000000,50,16
scx_prev,64,LRANGE_500 (first 500 elements),12218.96,3.956,3.511,4.919,19.999,1000000,50,16
scx_prev,64,LPUSH (needed to benchmark LRANGE),588235.31,1.09,1.063,1.687,2.071,1000000,50,16
scx_prev,64,LRANGE_600 (first 600 elements),10146.1,4.102,3.599,5.151,21.679,1000000,50,16
scx_prev,64,MSET (10 keys),201288.25,3.967,3.847,4.999,7.615,1000000,50,16
scx_prev,256,SET,661375.69,1.169,1.135,1.535,2.199,1000000,50,16
scx_prev,256,GET,849617.62,0.552,0.503,0.887,1.263,1000000,50,16
scx_prev,256,INCR,905797.12,0.758,0.759,0.959,1.559,1000000,50,16
scx_prev,256,LPUSH,544959.12,1.363,1.335,1.775,2.623,1000000,50,16
scx_prev,256,LPOP,626174.06,1.172,1.175,1.455,2.263,1000000,50,16
scx_prev,256,SADD,781250.0,0.864,0.871,1.319,1.663,1000000,50,16
scx_prev,256,HSET,587544.06,1.275,1.279,1.375,2.407,1000000,50,16
scx_prev,256,LPUSH (needed to benchmark LRANGE),543478.25,1.35,1.327,1.687,2.687,1000000,50,16
scx_prev,256,LRANGE_100 (first 100 elements),38759.69,1.615,1.479,2.135,3.959,1000000,50,16
scx_prev,256,LPUSH (needed to benchmark LRANGE),568181.81,1.264,1.271,1.551,2.239,1000000,50,16
scx_prev,256,LRANGE_300 (first 300 elements),11191.94,2.097,1.783,2.647,9.151,1000000,50,16
scx_prev,256,LPUSH (needed to benchmark LRANGE),568181.81,1.344,1.327,1.591,1.631,1000000,50,16
scx_prev,256,LRANGE_500 (first 500 elements),6437.49,3.432,2.671,4.175,32.687,1000000,50,16
scx_prev,256,LPUSH (needed to benchmark LRANGE),568181.81,1.359,1.311,1.735,2.447,1000000,50,16
scx_prev,256,LRANGE_600 (first 600 elements),5238.34,4.035,2.831,3.967,54.687,1000000,50,16
scx_prev,256,MSET (10 keys),122804.87,2.133,2.103,2.415,3.767,1000000,50,16
scx_prev,1024,SET,490436.47,1.561,1.527,1.911,2.831,1000000,50,16
scx_prev,1024,GET,632511.06,0.662,0.591,0.967,1.431,1000000,50,16
scx_prev,1024,INCR,900900.88,0.591,0.503,0.903,1.511,1000000,50,16
scx_prev,1024,LPUSH,322684.75,2.445,2.383,2.951,4.599,1000000,50,16
scx_prev,1024,LPOP,461041.97,1.648,1.639,1.935,2.895,1000000,50,16
scx_prev,1024,SADD,807754.44,0.83,0.863,1.007,1.663,1000000,50,16
scx_prev,1024,HSET,447627.59,1.705,1.703,2.167,2.967,1000000,50,16
scx_prev,1024,LPUSH (needed to benchmark LRANGE),324675.31,2.377,2.351,2.879,3.655,1000000,50,16
scx_prev,1024,LRANGE_100 (first 100 elements),14017.38,2.285,1.647,2.191,27.967,1000000,50,16
scx_prev,1024,LPUSH (needed to benchmark LRANGE),325732.88,2.315,2.335,2.999,3.551,1000000,50,16
scx_prev,1024,LRANGE_300 (first 300 elements),2861.72,4.687,3.695,5.567,34.367,1000000,50,16
scx_prev,1024,LPUSH (needed to benchmark LRANGE),331125.84,2.272,2.287,3.223,3.567,1000000,50,16
scx_prev,1024,LRANGE_500 (first 500 elements),1447.01,8.868,5.799,10.031,145.151,1000000,50,16
scx_prev,1024,LPUSH (needed to benchmark LRANGE),359712.22,2.072,2.191,2.631,3.527,1000000,50,16
scx_prev,1024,LRANGE_600 (first 600 elements),1168.66,10.074,7.063,10.191,129.535,1000000,50,16
scx_prev,1024,MSET (10 keys),68212.83,2.006,1.951,3.263,4.215,1000000,50,16
scx_prev,2048,SET,330797.22,1.299,1.231,1.727,2.095,1000000,50,16
scx_prev,2048,GET,440334.69,1.657,1.663,2.111,2.967,1000000,50,16
scx_prev,2048,INCR,834028.38,0.787,0.823,1.039,1.575,1000000,50,16
scx_prev,2048,LPUSH,174337.52,2.21,2.191,2.471,3.663,1000000,50,16
scx_prev,2048,LPOP,334672.03,2.25,2.183,3.319,4.007,1000000,50,16
scx_prev,2048,SADD,803212.88,0.886,0.871,1.191,1.727,1000000,50,16
scx_prev,2048,HSET,260416.67,1.232,1.207,1.839,2.511,1000000,50,16
scx_prev,2048,LPUSH (needed to benchmark LRANGE),172413.8,2.22,2.191,2.935,4.047,1000000,50,16
scx_prev,2048,LRANGE_100 (first 100 elements),5964.1,9.265,2.703,97.023,99.199,1000000,50,16
scx_prev,2048,LPUSH (needed to benchmark LRANGE),179211.45,2.134,2.143,2.647,3.655,1000000,50,16
scx_prev,2048,LRANGE_300 (first 300 elements),1218.35,10.282,6.559,11.023,146.175,1000000,50,16
scx_prev,2048,LPUSH (needed to benchmark LRANGE),135501.36,2.817,2.023,6.463,22.335,1000000,50,16
scx_prev,2048,LRANGE_500 (first 500 elements),688.56,19.148,11.511,17.183,316.415,1000000,50,16
scx_prev,2048,LPUSH (needed to benchmark LRANGE),192307.7,1.908,2.015,2.623,3.831,1000000,50,16
scx_prev,2048,LRANGE_600 (first 600 elements),561.86,22.689,13.687,20.143,349.951,1000000,50,16
scx_prev,2048,MSET (10 keys),56167.15,7.173,7.119,10.351,12.279,1000000,50,16
scx_qmap,1,SET,651041.69,0.861,0.879,1.367,1.863,1000000,50,16
scx_qmap,1,GET,804505.19,0.594,0.463,1.087,1.431,1000000,50,16
scx_qmap,1,INCR,697836.75,0.848,0.831,1.151,1.775,1000000,50,16
scx_qmap,1,LPUSH,727272.75,0.871,0.887,1.391,1.799,1000000,50,16
scx_qmap,1,LPOP,679347.81,0.918,0.959,1.255,1.831,1000000,50,16
scx_qmap,1,SADD,752445.44,0.859,0.887,1.103,1.687,1000000,50,16
scx_qmap,1,HSET,680272.12,0.905,0.943,1.263,1.823,1000000,50,16
scx_qmap,1,LPUSH (needed to benchmark LRANGE),609756.06,0.876,0.903,1.335,1.791,1000000,50,16
scx_qmap,1,LRANGE_100 (first 100 elements),170940.17,3.515,3.383,5.119,10.511,1000000,50,16
scx_qmap,1,LPUSH (needed to benchmark LRANGE),621118.0,0.853,0.895,1.271,1.551,1000000,50,16
scx_qmap,1,LRANGE_300 (first 300 elements),40355.12,7.418,6.623,15.639,20.223,1000000,50,16
scx_qmap,1,LPUSH (needed to benchmark LRANGE),666666.62,0.817,0.855,1.263,1.495,1000000,50,16
scx_qmap,1,LRANGE_500 (first 500 elements),24425.99,10.467,8.991,20.607,27.663,1000000,50,16
scx_qmap,1,LPUSH (needed to benchmark LRANGE),625000.0,0.823,0.735,1.447,1.671,1000000,50,16
scx_qmap,1,LRANGE_600 (first 600 elements),20525.45,10.848,9.815,19.295,25.199,1000000,50,16
scx_qmap,1,MSET (10 keys),270270.28,2.953,2.759,4.311,6.911,1000000,50,16
scx_qmap,16,SET,625390.88,0.843,0.863,1.263,1.807,1000000,50,16
scx_qmap,16,GET,838926.12,0.567,0.471,0.983,1.375,1000000,50,16
scx_qmap,16,INCR,840336.12,0.761,0.799,0.999,1.551,1000000,50,16
scx_qmap,16,LPUSH,779423.25,0.98,0.967,1.103,1.903,1000000,50,16
scx_qmap,16,LPOP,737463.12,0.928,0.951,1.143,1.951,1000000,50,16
scx_qmap,16,SADD,744601.62,0.903,0.887,1.215,1.815,1000000,50,16
scx_qmap,16,HSET,677048.06,0.98,0.999,1.407,1.911,1000000,50,16
scx_qmap,16,LPUSH (needed to benchmark LRANGE),625000.0,0.98,0.959,1.791,1.879,1000000,50,16
scx_qmap,16,LRANGE_100 (first 100 elements),120481.93,6.145,6.127,7.927,12.095,1000000,50,16
scx_qmap,16,LPUSH (needed to benchmark LRANGE),632911.38,0.87,0.887,1.455,1.959,1000000,50,16
scx_qmap,16,LRANGE_300 (first 300 elements),35348.18,8.39,5.759,21.023,26.735,1000000,50,16
scx_qmap,16,LPUSH (needed to benchmark LRANGE),531914.94,1.029,0.943,1.639,3.583,1000000,50,16
scx_qmap,16,LRANGE_500 (first 500 elements),18656.72,6.51,5.647,13.119,17.727,1000000,50,16
scx_qmap,16,LPUSH (needed to benchmark LRANGE),666666.62,0.884,0.807,1.479,1.535,1000000,50,16
scx_qmap,16,LRANGE_600 (first 600 elements),15797.79,6.788,6.039,11.647,18.591,1000000,50,16
scx_qmap,16,MSET (10 keys),242600.67,3.29,3.127,4.511,7.231,1000000,50,16
scx_qmap,64,SET,711743.81,1.0,0.999,1.215,1.919,1000000,50,16
scx_qmap,64,GET,762195.12,0.671,0.607,1.047,1.415,1000000,50,16
scx_qmap,64,INCR,734753.88,0.85,0.847,1.127,1.751,1000000,50,16
scx_qmap,64,LPUSH,672494.94,1.077,1.079,1.399,2.151,1000000,50,16
scx_qmap,64,LPOP,638162.06,1.044,1.079,1.415,2.111,1000000,50,16
scx_qmap,64,SADD,704721.62,0.8,0.823,1.167,1.623,1000000,50,16
scx_qmap,64,HSET,661375.69,1.159,1.135,1.487,2.207,1000000,50,16
scx_qmap,64,LPUSH (needed to benchmark LRANGE),588235.31,1.103,1.103,1.727,2.175,1000000,50,16
scx_qmap,64,LRANGE_100 (first 100 elements),81566.07,9.259,9.439,11.703,14.967,1000000,50,16
scx_qmap,64,LPUSH (needed to benchmark LRANGE),649350.62,1.147,1.079,2.039,2.127,1000000,50,16
scx_qmap,64,LRANGE_300 (first 300 elements),21258.5,3.514,3.127,5.815,9.463,1000000,50,16
scx_qmap,64,LPUSH (needed to benchmark LRANGE),561797.75,1.124,1.047,1.695,2.255,1000000,50,16
scx_qmap,64,LRANGE_500 (first 500 elements),11353.32,4.251,3.567,7.519,17.983,1000000,50,16
scx_qmap,64,LPUSH (needed to benchmark LRANGE),568181.81,0.996,0.999,1.575,1.879,1000000,50,16
scx_qmap,64,LRANGE_600 (first 600 elements),9412.65,4.566,3.591,8.679,30.959,1000000,50,16
scx_qmap,64,MSET (10 keys),197784.8,4.036,3.831,5.455,8.175,1000000,50,16
scx_qmap,256,SET,639386.19,1.138,1.143,1.239,2.159,1000000,50,16
scx_qmap,256,GET,748503.0,0.609,0.511,1.055,1.439,1000000,50,16
scx_qmap,256,INCR,853970.94,0.794,0.815,1.063,1.583,1000000,50,16
scx_qmap,256,LPUSH,555555.56,1.329,1.319,1.679,2.639,1000000,50,16
scx_qmap,256,LPOP,586510.25,1.258,1.191,1.543,2.367,1000000,50,16
scx_qmap,256,SADD,750187.56,0.817,0.863,1.055,1.631,1000000,50,16
scx_qmap,256,HSET,597371.56,1.233,1.239,1.399,2.327,1000000,50,16
scx_qmap,256,LPUSH (needed to benchmark LRANGE),543478.25,1.328,1.311,1.935,2.679,1000000,50,16
scx_qmap,256,LRANGE_100 (first 100 elements),36101.08,1.751,1.503,3.039,3.951,1000000,50,16
scx_qmap,256,LPUSH (needed to benchmark LRANGE),526315.81,1.429,1.335,2.407,2.743,1000000,50,16
scx_qmap,256,LRANGE_300 (first 300 elements),10583.13,2.253,1.783,3.735,12.527,1000000,50,16
scx_qmap,256,LPUSH (needed to benchmark LRANGE),549450.56,1.201,1.175,2.151,2.271,1000000,50,16
scx_qmap,256,LRANGE_500 (first 500 elements),6243.76,3.333,2.647,4.455,31.023,1000000,50,16
scx_qmap,256,LPUSH (needed to benchmark LRANGE),510204.09,1.141,1.119,1.687,2.671,1000000,50,16
scx_qmap,256,LRANGE_600 (first 600 elements),4965.24,4.324,2.919,6.407,60.639,1000000,50,16
scx_qmap,256,MSET (10 keys),121980.97,2.129,2.087,2.487,3.863,1000000,50,16
scx_qmap,1024,SET,498504.47,1.53,1.511,1.863,2.783,1000000,50,16
scx_qmap,1024,GET,583771.12,0.734,0.599,1.311,1.695,1000000,50,16
scx_qmap,1024,INCR,807102.5,0.707,0.727,1.007,1.431,1000000,50,16
scx_qmap,1024,LPUSH,322788.91,2.432,2.319,3.615,4.695,1000000,50,16
scx_qmap,1024,LPOP,458085.19,1.644,1.615,2.399,2.935,1000000,50,16
scx_qmap,1024,SADD,664451.81,0.765,0.735,1.103,1.511,1000000,50,16
scx_qmap,1024,HSET,443655.72,1.687,1.679,2.303,2.959,1000000,50,16
scx_qmap,1024,LPUSH (needed to benchmark LRANGE),317460.31,2.449,2.351,3.455,4.839,1000000,50,16
scx_qmap,1024,LRANGE_100 (first 100 elements),13457.14,2.883,1.655,2.735,45.087,1000000,50,16
scx_qmap,1024,LPUSH (needed to benchmark LRANGE),334448.16,2.353,2.263,3.215,3.991,1000000,50,16
scx_qmap,1024,LRANGE_300 (first 300 elements),2471.09,6.652,4.287,12.055,55.007,1000000,50,16
scx_qmap,1024,LPUSH (needed to benchmark LRANGE),344827.59,2.181,2.215,2.831,3.503,1000000,50,16
scx_qmap,1024,LRANGE_500 (first 500 elements),1285.68,9.56,6.183,12.231,155.007,1000000,50,16
scx_qmap,1024,LPUSH (needed to benchmark LRANGE),354609.94,2.106,2.183,2.519,2.839,1000000,50,16
scx_qmap,1024,LRANGE_600 (first 600 elements),1040.08,11.967,7.671,12.479,211.199,1000000,50,16
scx_qmap,1024,MSET (10 keys),65269.89,2.774,1.983,6.927,8.695,1000000,50,16
scx_qmap,2048,SET,287604.25,1.404,1.431,1.999,2.551,1000000,50,16
scx_qmap,2048,GET,436681.22,1.456,1.511,1.975,2.735,1000000,50,16
scx_qmap,2048,INCR,769230.81,0.707,0.663,1.047,1.487,1000000,50,16
scx_qmap,2048,LPUSH,173340.27,2.23,2.191,2.671,3.863,1000000,50,16
scx_qmap,2048,LPOP,320512.84,2.356,2.303,3.511,4.079,1000000,50,16
scx_qmap,2048,SADD,670690.81,0.797,0.823,1.183,1.631,1000000,50,16
scx_qmap,2048,HSET,256607.64,1.387,1.375,1.935,2.807,1000000,50,16
scx_qmap,2048,LPUSH (needed to benchmark LRANGE),169779.3,2.192,2.119,2.735,4.215,1000000,50,16
scx_qmap,2048,LRANGE_100 (first 100 elements),5376.92,5.181,2.727,5.359,113.343,1000000,50,16
scx_qmap,2048,LPUSH (needed to benchmark LRANGE),171232.88,2.17,2.159,2.711,3.783,1000000,50,16
scx_qmap,2048,LRANGE_300 (first 300 elements),1120.18,11.398,7.159,10.975,237.823,1000000,50,16
scx_qmap,2048,LPUSH (needed to benchmark LRANGE),118483.41,3.53,2.311,6.663,37.151,1000000,50,16
scx_qmap,2048,LRANGE_500 (first 500 elements),623.03,20.115,11.999,20.143,376.575,1000000,50,16
scx_qmap,2048,LPUSH (needed to benchmark LRANGE),188679.25,1.888,1.935,2.927,3.463,1000000,50,16
scx_qmap,2048,LRANGE_600 (first 600 elements),510.54,23.947,14.079,21.039,460.287,1000000,50,16
scx_qmap,2048,MSET (10 keys),47276.85,8.541,8.199,14.183,16.751,1000000,50,16
scx_rlfifo,1,SET,657894.75,0.831,0.847,1.263,1.855,1000000,50,16
scx_rlfifo,1,GET,908265.25,0.507,0.455,0.935,1.327,1000000,50,16
scx_rlfifo,1,INCR,897666.12,0.616,0.567,0.919,1.391,1000000,50,16
scx_rlfifo,1,LPUSH,871839.62,0.735,0.759,0.919,1.535,1000000,50,16
scx_rlfifo,1,LPOP,684462.69,0.907,0.951,1.247,1.927,1000000,50,16
scx_rlfifo,1,SADD,820344.56,0.848,0.847,1.127,1.663,1000000,50,16
scx_rlfifo,1,HSET,694444.44,0.861,0.919,1.191,1.687,1000000,50,16
scx_rlfifo,1,LPUSH (needed to benchmark LRANGE),724637.69,0.84,0.839,1.199,1.695,1000000,50,16
scx_rlfifo,1,LRANGE_100 (first 100 elements),173010.38,4.118,4.063,7.263,10.783,1000000,50,16
scx_rlfifo,1,LPUSH (needed to benchmark LRANGE),657894.75,0.8,0.767,1.431,1.903,1000000,50,16
scx_rlfifo,1,LRANGE_300 (first 300 elements),42789.9,7.05,6.535,12.823,18.991,1000000,50,16
scx_rlfifo,1,LPUSH (needed to benchmark LRANGE),625000.0,0.844,0.879,1.255,1.583,1000000,50,16
scx_rlfifo,1,LRANGE_500 (first 500 elements),27277.69,9.388,8.495,15.663,20.319,1000000,50,16
scx_rlfifo,1,LPUSH (needed to benchmark LRANGE),781249.94,0.973,0.879,1.551,2.415,1000000,50,16
scx_rlfifo,1,LRANGE_600 (first 600 elements),20550.76,11.071,10.159,20.591,25.887,1000000,50,16
scx_rlfifo,1,MSET (10 keys),278241.5,2.868,2.791,3.559,5.463,1000000,50,16
scx_rlfifo,16,SET,682128.25,0.866,0.895,1.255,1.863,1000000,50,16
scx_rlfifo,16,GET,859845.25,0.593,0.479,0.991,1.415,1000000,50,16
scx_rlfifo,16,INCR,825763.88,0.72,0.671,1.055,1.535,1000000,50,16
scx_rlfifo,16,LPUSH,732600.75,0.94,0.943,1.207,1.903,1000000,50,16
scx_rlfifo,16,LPOP,754147.81,0.975,0.967,1.095,2.007,1000000,50,16
scx_rlfifo,16,SADD,723589.0,0.858,0.871,1.191,1.583,1000000,50,16
scx_rlfifo,16,HSET,706713.81,0.959,0.991,1.143,1.911,1000000,50,16
scx_rlfifo,16,LPUSH (needed to benchmark LRANGE),704225.31,1.033,0.967,1.695,1.871,1000000,50,16
scx_rlfifo,16,LRANGE_100 (first 100 elements),120048.02,6.079,6.247,7.815,11.407,1000000,50,16
scx_rlfifo,16,LPUSH (needed to benchmark LRANGE),729927.06,0.95,0.935,1.255,1.855,1000000,50,16
scx_rlfifo,16,LRANGE_300 (first 300 elements),37078.23,9.796,6.303,20.335,24.783,1000000,50,16
scx_rlfifo,16,LPUSH (needed to benchmark LRANGE),694444.5,0.973,0.919,1.511,2.727,1000000,50,16
scx_rlfifo,16,LRANGE_500 (first 500 elements),19215.99,6.332,5.687,10.759,20.175,1000000,50,16
scx_rlfifo,16,LPUSH (needed to benchmark LRANGE),632911.38,0.93,0.919,1.431,3.159,1000000,50,16
scx_rlfifo,16,LRANGE_600 (first 600 elements),15313.94,7.107,5.999,14.703,26.447,1000000,50,16
scx_rlfifo,16,MSET (10 keys),244857.97,3.26,3.159,3.711,6.183,1000000,50,16
scx_rlfifo,64,SET,670241.31,1.11,1.015,1.367,2.055,1000000,50,16
scx_rlfifo,64,GET,893655.06,0.536,0.479,0.855,1.247,1000000,50,16
scx_rlfifo,64,INCR,916590.31,0.623,0.583,0.847,1.343,1000000,50,16
scx_rlfifo,64,LPUSH,675675.69,1.098,1.095,1.367,2.135,1000000,50,16
scx_rlfifo,64,LPOP,648088.12,1.09,1.087,1.407,2.207,1000000,50,16
scx_rlfifo,64,SADD,852514.94,0.8,0.823,0.983,1.639,1000000,50,16
scx_rlfifo,64,HSET,642260.75,1.083,1.127,1.247,2.103,1000000,50,16
scx_rlfifo,64,LPUSH (needed to benchmark LRANGE),602409.69,1.058,1.079,1.559,2.271,1000000,50,16
scx_rlfifo,64,LRANGE_100 (first 100 elements),84745.77,8.413,8.919,10.711,12.159,1000000,50,16
scx_rlfifo,64,LPUSH (needed to benchmark LRANGE),666666.62,1.171,1.063,2.007,2.311,1000000,50,16
scx_rlfifo,64,LRANGE_300 (first 300 elements),21235.93,3.514,3.135,5.591,9.863,1000000,50,16
scx_rlfifo,64,LPUSH (needed to benchmark LRANGE),555555.56,1.167,1.063,1.999,4.327,1000000,50,16
scx_rlfifo,64,LRANGE_500 (first 500 elements),11523.39,4.155,3.535,6.895,15.263,1000000,50,16
scx_rlfifo,64,LPUSH (needed to benchmark LRANGE),595238.12,0.95,0.975,1.359,1.823,1000000,50,16
scx_rlfifo,64,LRANGE_600 (first 600 elements),9721.95,4.36,3.583,6.663,29.679,1000000,50,16
scx_rlfifo,64,MSET (10 keys),199600.8,4.0,3.863,5.079,7.775,1000000,50,16
scx_rlfifo,256,SET,609013.44,1.084,1.103,1.439,2.175,1000000,50,16
scx_rlfifo,256,GET,809716.56,0.569,0.511,1.015,1.415,1000000,50,16
scx_rlfifo,256,INCR,876424.19,0.581,0.487,0.983,1.543,1000000,50,16
scx_rlfifo,256,LPUSH,570125.44,1.372,1.351,1.511,2.519,1000000,50,16
scx_rlfifo,256,LPOP,623052.94,1.192,1.199,1.311,2.311,1000000,50,16
scx_rlfifo,256,SADD,884955.75,0.67,0.655,0.959,1.487,1000000,50,16
scx_rlfifo,256,HSET,578703.69,1.237,1.263,1.399,2.351,1000000,50,16
scx_rlfifo,256,LPUSH (needed to benchmark LRANGE),529100.56,1.324,1.335,1.735,2.423,1000000,50,16
scx_rlfifo,256,LRANGE_100 (first 100 elements),37778.62,1.632,1.471,2.791,3.767,1000000,50,16
scx_rlfifo,256,LPUSH (needed to benchmark LRANGE),574712.69,1.361,1.335,1.567,2.463,1000000,50,16
scx_rlfifo,256,LRANGE_300 (first 300 elements),10670.08,2.257,1.807,3.591,9.959,1000000,50,16
scx_rlfifo,256,LPUSH (needed to benchmark LRANGE),526315.81,1.242,1.239,1.807,1.983,1000000,50,16
scx_rlfifo,256,LRANGE_500 (first 500 elements),6305.17,3.389,2.623,4.439,34.655,1000000,50,16
scx_rlfifo,256,LPUSH (needed to benchmark LRANGE),555555.56,1.281,1.271,1.735,2.463,1000000,50,16
scx_rlfifo,256,LRANGE_600 (first 600 elements),5073.05,4.035,2.863,4.815,56.959,1000000,50,16
scx_rlfifo,256,MSET (10 keys),124208.18,2.077,2.063,2.415,3.759,1000000,50,16
scx_rlfifo,1024,SET,510464.53,1.501,1.511,1.607,2.743,1000000,50,16
scx_rlfifo,1024,GET,607164.56,0.695,0.599,1.175,1.607,1000000,50,16
scx_rlfifo,1024,INCR,883392.25,0.759,0.783,0.927,1.551,1000000,50,16
scx_rlfifo,1024,LPUSH,327225.12,2.374,2.327,2.855,4.327,1000000,50,16
scx_rlfifo,1024,LPOP,449236.28,1.613,1.623,2.383,2.975,1000000,50,16
scx_rlfifo,1024,SADD,822368.44,0.794,0.815,1.039,1.623,1000000,50,16
scx_rlfifo,1024,HSET,446827.53,1.675,1.679,1.927,2.983,1000000,50,16
scx_rlfifo,1024,LPUSH (needed to benchmark LRANGE),316455.69,2.478,2.359,3.399,4.623,1000000,50,16
scx_rlfifo,1024,LRANGE_100 (first 100 elements),13468.01,6.219,1.695,48.351,55.871,1000000,50,16
scx_rlfifo,1024,LPUSH (needed to benchmark LRANGE),334448.16,2.319,2.311,2.831,4.087,1000000,50,16
scx_rlfifo,1024,LRANGE_300 (first 300 elements),2589.0,6.254,3.767,9.647,114.047,1000000,50,16
scx_rlfifo,1024,LPUSH (needed to benchmark LRANGE),349650.34,2.178,2.207,2.663,3.319,1000000,50,16
scx_rlfifo,1024,LRANGE_500 (first 500 elements),1320.06,11.22,6.095,12.111,252.287,1000000,50,16
scx_rlfifo,1024,LPUSH (needed to benchmark LRANGE),331125.84,2.371,2.295,3.463,3.751,1000000,50,16
scx_rlfifo,1024,LRANGE_600 (first 600 elements),1049.85,11.067,7.319,14.039,156.927,1000000,50,16
scx_rlfifo,1024,MSET (10 keys),66155.07,2.386,1.791,6.263,8.183,1000000,50,16
scx_rlfifo,2048,SET,314465.41,1.365,1.303,1.855,2.415,1000000,50,16
scx_rlfifo,2048,GET,447828.03,1.384,1.471,2.095,2.839,1000000,50,16
scx_rlfifo,2048,INCR,819000.88,0.723,0.727,1.047,1.551,1000000,50,16
scx_rlfifo,2048,LPUSH,174428.75,2.215,2.191,2.535,3.775,1000000,50,16
scx_rlfifo,2048,LPOP,320204.94,2.37,2.303,3.511,3.935,1000000,50,16
scx_rlfifo,2048,SADD,762776.5,0.798,0.823,1.143,1.631,1000000,50,16
scx_rlfifo,2048,HSET,253871.55,1.411,1.407,1.983,2.879,1000000,50,16
scx_rlfifo,2048,LPUSH (needed to benchmark LRANGE),171821.3,2.166,2.143,2.983,3.951,1000000,50,16
scx_rlfifo,2048,LRANGE_100 (first 100 elements),5460.9,5.748,2.695,5.303,101.439,1000000,50,16
scx_rlfifo,2048,LPUSH (needed to benchmark LRANGE),181818.17,2.009,2.039,2.503,3.455,1000000,50,16
scx_rlfifo,2048,LRANGE_300 (first 300 elements),1124.91,10.245,7.087,11.711,90.751,1000000,50,16
